DATE_TIME,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,HOUR
2020-05-19 13:00:00,215824.428591,21094.757143,3912.0844156363632,6882279.038909092,30.105845400000003,51.84774173333333,0.7019433013333334,13
2020-05-19 13:15:00,169603.5,16601.5,4138.039772727273,6882504.994318182,29.9082072,49.460659,0.5473548466666667,13
2020-05-19 13:30:00,167582.142857,16405.4285715,4314.519480545455,6882681.474,29.60315553333333,44.5125144,0.5306936493333334,13
2020-05-19 13:45:00,221511.5,21658.1375,4538.846590909091,6882905.801136363,29.98547573333333,48.13686326666668,0.7212584940000001,13
2020-05-19 14:00:00,198758.142857,19443.3142856,4773.454545500001,6883140.409045455,29.9116638,49.188905600000005,0.6448023653333332,14
2020-05-19 14:15:00,209733.625,20507.975,5003.460227272727,6883370.4147727275,30.111476357142852,49.456279,0.6824211164285713,14
2020-05-19 14:30:00,223393.142847,21840.585713599998,5242.837662272727,6883609.792272728,30.299320466666668,50.359466600000005,0.730578768,14
2020-05-19 14:45:00,212843.553571,20814.4464286,5485.235389636364,6883852.189909091,30.368632,50.099892,0.702796554,14
2020-05-19 15:00:00,162192.964287,15879.0696429,5700.711039,6884067.665545454,30.22064013333333,46.65866706666667,0.5274703919999999,15
2020-05-19 15:15:00,133047.053571,13037.4642857,5867.836039000001,6884234.790545454,30.035451333333327,43.3170714,0.4324710653333333,15
2020-05-19 15:30:00,143420.875002,14049.475,6011.3189935909095,6884378.273454546,29.785141866666667,40.8995442,0.4500676046666667,15
2020-05-19 15:45:00,119640.107141,11728.3875,6159.602272772728,6884526.5567727275,29.76168613333333,40.82955953333333,0.3798659046666666,15
2020-05-19 16:00:00,143051.910714,14013.2428571,6302.62905840909,6884669.583636364,29.7693278,40.701816533333336,0.4615756146666666,16
2020-05-19 16:15:00,116418.553571,11412.9875,6452.297889545454,6884819.2525,29.911296071428573,41.1940265,0.3904150371428571,16
2020-05-19 16:30:00,82900.875,8135.7125,6556.736111111111,6937005.680555556,29.6577312,39.18270073333333,0.3286678413333333,16
2020-05-19 16:45:00,66968.428569,6581.6857144,6660.7380952777785,6937109.6825,29.373718266666668,36.96112066666667,0.2639367406666666,16
2020-05-19 17:00:00,48030.75,4713.3875,6739.861111111111,6937188.805555556,29.096531133333336,34.4538818,0.1892608939999999,17
2020-05-19 17:15:00,32798.142858,3214.2571428,6794.277777722223,6937243.222277778,28.59915553333333,31.82115473333333,0.1278067490666667,17
2020-05-19 17:30:00,22507.625,2189.35,6831.541666666667,6937280.486111111,28.11065073333333,29.98121346666667,0.08722808,17
2020-05-19 17:45:00,9634.7142855,933.45714289,6855.277777833334,6937304.222166667,27.6489196,28.5470478,0.0377508244,17
2020-05-19 18:00:00,18.0,1.7374999999999998,6859.722222222223,6937308.666666667,25.0463766,25.426198266666667,0.0015752938426666,18
2020-05-19 18:15:00,0.0,0.0,6859.722222222223,6937308.666666667,23.2004924,22.072212666666665,0.0003286336506666,18
2020-05-19 18:30:00,0.0,0.0,6859.722222222223,6937308.666666667,22.543171428571423,20.736243071428568,0.0,18
2020-05-19 18:45:00,0.0,0.0,6859.722222222223,6937308.666666667,22.475012133333333,20.737575266666667,1.5969891733333336e-05,18
2020-05-19 19:00:00,0.0,0.0,6859.722222222223,6937308.666666667,22.450284866666667,20.74547933333333,0.0,19
2020-05-19 19:15:00,0.0,0.0,6859.722222222223,6937308.666666667,22.510243666666668,20.685723933333332,0.0,19
2020-05-19 19:30:00,0.0,0.0,6859.722222222223,6937308.666666667,22.54768473333333,20.47412926666667,0.0,19
2020-05-19 19:45:00,0.0,0.0,6859.722222222223,6937308.666666667,22.490025066666668,20.333485733333337,0.0,19
2020-05-19 20:00:00,0.0,0.0,5612.5,6885179.2272727275,22.388783866666664,20.06214393333333,0.0,20
2020-05-19 20:15:00,0.0,0.0,5612.5,6885179.2272727275,22.85917553333333,20.228641866666667,0.0,20
2020-05-19 20:30:00,0.0,0.0,5612.5,6885179.2272727275,23.404880666666664,20.62076813333333,0.0,20
2020-05-19 20:45:00,0.0,0.0,5612.5,6885179.2272727275,23.8672628,21.101176,0.0,20
2020-05-19 21:00:00,0.0,0.0,5612.5,6885179.2272727275,24.02257421428571,21.449929357142853,0.0,21
2020-05-19 21:15:00,0.0,0.0,5612.5,6885179.2272727275,24.0037862,21.4630168,0.0,21
2020-05-19 21:30:00,0.0,0.0,5612.5,6885179.2272727275,23.942895466666663,21.38899133333333,0.0,21
2020-05-19 21:45:00,0.0,0.0,5612.5,6885179.2272727275,23.8231872,21.24833566666667,0.0,21
2020-05-19 22:00:00,0.0,0.0,5612.5,6885179.2272727275,23.6713298,21.18211053333333,0.0,22
2020-05-19 22:15:00,0.0,0.0,5612.5,6885179.2272727275,23.7010498,21.558252,0.0,22
2020-05-19 22:30:00,0.0,0.0,5612.5,6885179.2272727275,23.560729933333327,21.31796673333333,0.0,22
2020-05-19 22:45:00,0.0,0.0,5612.5,6885179.2272727275,23.3931456,21.10627453333333,0.0,22
2020-05-19 23:00:00,0.0,0.0,5612.5,6885179.2272727275,23.23081673333333,20.72144773333333,0.0,23
2020-05-19 23:15:00,0.0,0.0,5612.5,6885179.2272727275,22.916650214285717,20.368068142857144,0.0,23
2020-05-19 23:30:00,0.0,0.0,5612.5,6885179.2272727275,22.787917200000003,20.3267742,0.0,23
2020-05-19 23:45:00,0.0,0.0,5082.746753227272,6885179.2272727275,22.638492866666663,20.2964478,0.0,23
2020-05-20 00:00:00,0.0,0.0,232.89204545454547,6885179.2272727275,22.46528513333333,20.111122666666663,0.0,0
2020-05-20 00:15:00,0.0,0.0,0.0,6885179.2272727275,22.2552064,20.1101744,0.0,0
2020-05-20 00:30:00,0.0,0.0,0.0,6885179.2272727275,22.217138666666667,20.21119186666667,0.0,0
2020-05-20 00:45:00,0.0,0.0,0.0,6885179.2272727275,22.22257086666667,20.012646533333328,0.0,0
2020-05-20 01:00:00,0.0,0.0,0.0,6885179.2272727275,22.19119053333333,20.036071733333333,0.0,1
2020-05-20 01:15:00,0.0,0.0,0.0,6885179.2272727275,22.181749642857145,19.998057785714288,0.0,1
2020-05-20 01:30:00,0.0,0.0,0.0,6885179.2272727275,22.11587533333333,19.7206116,0.0,1
2020-05-20 01:45:00,0.0,0.0,0.0,6885179.2272727275,22.155918266666664,19.795170133333333,0.0,1
2020-05-20 02:00:00,0.0,0.0,0.0,6885179.2272727275,22.175140333333335,19.728521666666666,0.0,2
2020-05-20 02:15:00,0.0,0.0,0.0,6885179.2272727275,21.9675416,19.439959666666667,0.0,2
2020-05-20 02:30:00,0.0,0.0,0.0,6885179.2272727275,21.960974199999995,19.382358533333328,0.0,2
2020-05-20 02:45:00,0.0,0.0,0.0,6885179.2272727275,21.9418578,19.304392400000005,0.0,2
2020-05-20 03:00:00,0.0,0.0,0.0,6885179.2272727275,21.921218,19.330312066666668,0.0,3
2020-05-20 03:15:00,0.0,0.0,0.0,6885179.2272727275,22.009416857142856,19.45787921428571,0.0,3
2020-05-20 03:30:00,0.0,0.0,0.0,6885179.2272727275,22.009790133333333,19.52385046666667,0.0,3
2020-05-20 03:45:00,0.0,0.0,0.0,6885179.2272727275,22.108852,19.497703,0.0,3
2020-05-20 04:00:00,0.0,0.0,0.0,6885179.2272727275,22.133602066666665,19.5210266,0.0,4
2020-05-20 04:15:00,0.0,0.0,0.0,6885179.2272727275,22.156953933333337,19.550769066666668,0.0,4
2020-05-20 04:30:00,0.0,0.0,0.0,6885179.2272727275,22.119610666666667,19.46474613333333,0.0,4
2020-05-20 04:45:00,0.0,0.0,0.0,6885179.2272727275,22.078857466666665,19.3471294,0.0,4
2020-05-20 05:00:00,0.0,0.0,0.0,6885179.2272727275,21.985909,19.168965533333328,0.0,5
2020-05-20 05:15:00,0.0,0.0,0.0,6885179.2272727275,22.009881600000003,19.145835333333327,0.0,5
2020-05-20 05:30:00,0.0,0.0,0.0,6885179.2272727275,21.883616928571428,18.824543357142858,0.0,5
2020-05-20 05:45:00,0.0,0.0,0.0,6885179.2272727275,21.506819666666665,18.492340066666667,1.4736836000000004e-05,5
2020-05-20 06:00:00,2225.85714281,214.928571426,0.4740259740909091,6885179.701363637,21.3480144,18.811700333333327,0.0090117260933333,6
2020-05-20 06:15:00,9490.5535713,917.8625,6.741071428545454,6885185.968318182,21.70994886666666,19.537300666666667,0.0321055547333333,6
2020-05-20 06:30:00,15588.8035714,1510.38571428,20.44237012959091,6885199.669636363,21.996521066666663,20.094380866666672,0.0510381027333333,6
2020-05-20 06:45:00,21262.357143,2065.5535715,40.43425324681818,6885219.6615454545,22.1559958,20.62310193333333,0.0713916354666666,6
2020-05-20 07:00:00,35721.500003,3492.794643,70.54058441545455,6885249.7677272735,22.4990804,21.7430604,0.1320388563333333,7
2020-05-20 07:15:00,55237.607143,5417.4321428,121.39610389545454,6885300.6233636355,22.93633213333333,23.896433466666668,0.1989128933333333,7
2020-05-20 07:30:00,75476.571428,7418.5857141999995,193.80519481818183,6885373.032454545,23.434548428571432,26.33118107142857,0.2640124178571428,7
2020-05-20 07:45:00,94528.625,9282.3232144,287.1542207863636,6885466.3815,23.921140466666664,28.769305600000003,0.325195026,7
2020-05-20 08:00:00,114844.089286,11258.394643,402.90503246818184,6885582.132318183,24.471148666666664,31.939571,0.3905848053333332,8
2020-05-20 08:15:00,129962.62500100001,12735.1410714,539.8952922090909,6885719.122590909,25.124652066666663,35.99217126666667,0.4379202793333333,8
2020-05-20 08:30:00,149227.517857,14616.1517858,695.4220779272728,6885874.649318182,25.56246340000001,38.252356133333336,0.498367802,8
2020-05-20 08:45:00,153696.125001,15052.2303573,861.8490259772727,6886041.076227272,26.212556866666667,40.39654946666667,0.5104697813333334,8
2020-05-20 09:00:00,173085.285714,16942.8535714,1041.2662337727272,6886220.4935,26.4731404,41.65764953333333,0.5750738046666666,9
2020-05-20 09:15:00,185002.839285,18104.4196428,1243.650974,6886422.878272727,26.9201314,43.72293526666667,0.6102461506666667,9
2020-05-20 09:30:00,191898.232143,18776.1357143,1451.2702922272726,6886630.497545455,27.20111693333333,44.107206266666665,0.6374122793333333,9
2020-05-20 09:45:00,210226.392859,20560.1803573,1673.831168772727,6886853.0585,27.843497142857142,46.54200971428571,0.7001427807142858,9
2020-05-20 10:00:00,224394.98215,21938.5339287,1918.6379869999998,6887097.865272728,28.077587800000003,48.34034806666667,0.7516814453333333,10
2020-05-20 10:15:00,241515.67857,23596.942858,2174.9805195000004,6887354.207772728,28.2830628,49.19147753333333,0.8096695786666664,10
2020-05-20 10:30:00,240522.35714,23503.983928,2446.4878246818184,6887625.715090909,28.752504466666664,51.54958113333333,0.8091504293333334,10
2020-05-20 10:45:00,242660.4107,23708.1160714,2712.7678571818183,6887891.995090908,28.985984333333327,51.476499200000006,0.8148198200000001,10
2020-05-20 11:00:00,253123.5,24704.103571,2989.026785727273,6888168.254045454,29.315938266666667,52.12607433333333,0.8488509206666665,11
2020-05-20 11:15:00,265878.41072,25928.653571,3275.9415584090907,6888455.168863636,29.735261933333334,53.64847206666667,0.9000696606666667,11
2020-05-20 11:30:00,275921.82143,26904.775,3572.591720772727,6888751.819,29.882983266666667,54.3455892,0.93859401,11
2020-05-20 11:45:00,269093.1607,26246.678573,3880.965909090909,6889060.193181818,30.19451906666667,56.65431326666666,0.9129294213333332,11
2020-05-20 12:00:00,278431.64287,27154.991071,4174.125,6889353.3522727275,30.521348066666665,56.80053313333334,0.9661854566666668,12
2020-05-20 12:15:00,282200.7857,27515.057144,4488.9147726363635,6889668.142136364,30.929116214285717,58.69564164285714,0.9751613035714286,12
2020-05-20 12:30:00,280843.83928,27383.037499,4799.172889636364,6889978.400136364,31.299159800000005,59.367140466666655,0.9678900893333334,12
2020-05-20 12:45:00,279474.25,27250.508928,5110.211850636363,6890289.4391363645,31.34249066666667,58.68839280000001,0.9669222093333332,12
2020-05-20 13:00:00,254341.5357,24816.001786,5404.248376590909,6890583.475681818,31.393697066666668,56.83325393333334,0.8978028199999998,13
2020-05-20 13:15:00,267673.96666,26105.956666,5657.246969636363,6890836.474181819,31.52517981818181,56.276514181818186,0.9024616809090908,13
2020-05-20 17:30:00,40675.0,3987.0,8736.545454545454,6893915.7727272725,29.3095095,31.839508,0.136164155,17
2020-05-20 17:45:00,34105.928571,3334.0160714,8759.464285681817,6893938.691590909,28.99113573333333,31.0937296,0.1119324913333333,17
2020-05-20 18:00:00,18219.9285714,1767.9125,8788.410714272728,6893967.638,28.524298066666667,29.694879200000003,0.0601320612666666,18
2020-05-20 18:15:00,7914.9999999,764.97678572,8802.74350640909,6893981.970863637,27.9674928,27.485015733333334,0.0263529064666666,18
2020-05-20 18:30:00,1118.58928571,107.948214286,8807.457792227273,6893986.685045455,27.510428933333333,25.833406533333328,0.0047339318343333,18
2020-05-20 18:45:00,0.0,0.0,8807.727272727272,6893986.954545454,27.112099785714285,24.68879464285714,9.920095742857139e-05,18
2020-05-20 19:00:00,0.0,0.0,8807.727272727272,6893986.954545454,26.715222,24.047064133333333,0.0,19
2020-05-20 19:15:00,0.0,0.0,8807.727272727272,6893986.954545454,26.32090453333333,23.766420599999996,0.0,19
2020-05-20 19:30:00,0.0,0.0,8807.727272727272,6893986.954545454,26.058491933333336,23.3778504,0.0,19
2020-05-20 19:45:00,0.0,0.0,8807.727272727272,6893986.954545454,25.84102366666667,23.00669146666667,0.0,19
2020-05-20 20:00:00,0.0,0.0,8807.727272727272,6893986.954545454,25.68150633333333,22.6908204,0.0,20
2020-05-20 20:15:00,0.0,0.0,8807.727272727272,6893986.954545454,25.51622313333333,22.429024266666666,0.0,20
2020-05-20 20:30:00,0.0,0.0,8807.727272727272,6893986.954545454,25.282519466666667,22.43654993333333,0.0,20
2020-05-20 20:45:00,0.0,0.0,8807.727272727272,6893986.954545454,25.09930633333333,22.31530366666667,0.0,20
2020-05-20 21:00:00,0.0,0.0,8807.727272727272,6893986.954545454,24.91609842857143,22.040122,0.0,21
2020-05-20 21:15:00,0.0,0.0,8807.727272727272,6893986.954545454,24.820863733333333,22.009299599999995,0.0,21
2020-05-20 21:30:00,0.0,0.0,8807.727272727272,6893986.954545454,24.700486200000004,21.877602133333337,0.0,21
2020-05-20 21:45:00,0.0,0.0,8807.727272727272,6893986.954545454,24.499195642857146,21.57032992857143,0.0,21
2020-05-20 22:00:00,0.0,0.0,8807.727272727272,6893986.954545454,24.3762818,21.520674666666668,0.0,22
2020-05-20 22:15:00,0.0,0.0,8807.727272727272,6893986.954545454,24.23611046666667,21.519643,0.0,22
2020-05-20 22:30:00,0.0,0.0,8807.727272727272,6893986.954545454,24.145490357142855,21.462666,0.0,22
2020-05-20 22:45:00,0.0,0.0,8807.727272727272,6893986.954545454,24.003129,21.269993266666663,0.0,22
2020-05-21 07:45:00,76297.85,7494.9,315.40227272727276,6894302.356818181,23.530553636363635,30.40324263636364,0.3223960490909091,7
2020-05-21 08:00:00,94341.833333,9250.4966667,304.7696969681818,6894359.993954546,23.96825553333333,33.11916906666667,0.3646781813333333,8
2020-05-21 08:15:00,125416.714286,12291.1392858,485.70048701363635,6894472.687454546,24.447705066666664,36.010386000000004,0.396035358,8
2020-05-21 08:30:00,142573.35714100001,13966.5142858,634.3230519409091,6894621.160727274,25.058563266666663,39.48617746666665,0.4540012586666666,8
2020-05-21 08:45:00,165187.410715,16172.8958334,803.7529761909092,6894790.70740909,25.4833456,42.19290773333333,0.5583109086666667,8
2020-05-21 09:00:00,180044.125001,17620.9125,996.5543831136364,6894983.508909091,26.186218200000003,45.974644000000005,0.6302828366666666,9
2020-05-21 09:15:00,192497.142856,18832.8660714,1202.2727271818183,6895189.227363637,26.82428842857143,48.745747214285714,0.6764482221428572,9
2020-05-21 09:30:00,216186.33929,21140.0642862,1429.857142909091,6895416.811636364,27.489748066666667,49.733946,0.7325971326666667,9
2020-05-21 09:45:00,220058.44641899999,21510.5482137,1667.8750000454545,6895654.829500001,27.690804,51.029305,0.7722379753333333,9
2020-05-21 10:00:00,133977.304762,13093.902857000001,1378.4090909545455,6895842.449818182,28.20780033333333,53.51720186666666,0.70056636,10
2020-05-21 10:15:00,156213.071427,15280.857143,1991.3092531818181,6895978.263863637,28.129876866666663,46.86501033333333,0.5043223273333332,10
2020-05-21 10:30:00,211775.964282,20682.8089286,2219.0349025454543,6896205.9895,28.657090266666668,51.68042806666666,0.8154269713333333,10
2020-05-21 10:45:00,232255.982147,22675.6160699,2455.0073051363634,6896441.961909091,28.85416453333333,51.79728806666666,0.754716712,10
2020-05-21 11:00:00,227503.428562,22215.9053556,2704.886363727273,6896691.613545454,29.207837,53.292307533333336,0.7235343293333333,11
2020-05-21 11:15:00,281954.94642,27497.275,2993.2581169090913,6896980.212636364,29.59773042857143,56.443897500000006,1.0389913628571428,11
2020-05-21 11:30:00,274796.82142,26801.030357,3299.6542208181822,6897286.608727273,30.12836306666667,61.4558144,1.033489496666667,11
2020-05-21 11:45:00,261127.78571,25476.7625,3596.125811681818,6897583.080363637,30.494291133333338,60.050757,0.8877618960000001,11
2020-05-21 12:00:00,235841.267845,23022.4178581,3878.8011363636365,6897865.755681818,30.676135400000003,57.4164388,0.892777234,12
2020-05-21 12:15:00,246090.28571999999,24017.639286,4150.740259727273,6898137.694818183,30.804624466666667,58.6477848,0.8879575373333333,12
2020-05-21 12:30:00,174020.410723,17022.3553572,4372.237012863636,6898359.333454546,30.550409,50.88379926666666,0.5801343633333333,12
2020-05-21 12:45:00,219852.5,21468.730357200002,4599.101461045455,6898586.043818181,30.864174466666668,51.88567106666667,0.7466439013333332,12
2020-05-21 13:00:00,222422.210721,21718.4189286,4853.2733766363635,6898841.418818181,31.3942708,54.491442600000006,0.8004696066666667,13
2020-05-21 13:15:00,282772.29167,27574.482143,5127.690746772728,6899114.645272728,31.3498148,55.91095173333333,0.9618199573333333,13
2020-05-21 13:30:00,234033.76786,22841.2053559,5425.088474,6899412.043045455,31.723678357142855,57.42826607142857,0.7764669535714287,13
2020-05-21 13:45:00,237779.071417,23206.0321439,5678.524350636363,6899665.478909091,31.688391,55.696510800000006,0.8612832686666666,13
2020-05-21 14:00:00,220906.964293,21565.2928583,5940.2840908181815,6899927.2387272725,32.05471386666667,56.430047733333325,0.741254446,14
2020-05-21 14:15:00,180643.357143,17651.8428571,6155.959415545454,6900142.914000001,31.86826353333333,50.850927733333336,0.632901332,14
2020-05-21 14:30:00,155589.946428,15224.6696429,6344.504058545454,6900331.458500001,31.819928,47.850404733333335,0.4585606919999999,14
2020-05-21 14:45:00,182315.642858,17829.6678571,6524.422889545454,6900511.3775,31.724595200000003,46.1821414,0.613399808,14
2020-05-21 15:00:00,219721.160712,21476.974405200002,6746.877435045454,6900733.8319999995,32.33336766666667,52.991542466666665,0.7409205246666666,15
2020-05-21 15:15:00,113635.958334,11143.3660716,6923.43804109091,6900910.392590909,31.9338582,46.44251506666667,0.3559129373333332,15
2020-05-21 15:30:00,163751.607142,16031.6928571,7082.033279227273,6901068.9878181815,32.07216542857143,46.25483692857144,0.563544357142857,15
2020-05-21 15:45:00,117273.732141,11498.2624998,7251.425324636363,6901238.379909092,32.14568913333334,45.14951980000001,0.3742929606666666,15
2020-05-21 16:00:00,86612.589286,8509.6142857,7361.563311727273,6901348.517818182,31.600370266666665,40.34497666666666,0.273557416,16
2020-05-21 16:15:00,74587.696426,7331.4571427,7451.183441499999,6901438.138045454,31.0340474,37.6285684,0.2396828633333333,16
2020-05-21 16:30:00,95422.714286,9367.7517859,7540.750811636363,6901527.705409091,30.709979333333337,37.02485793333333,0.3015704806666667,16
2020-05-21 16:45:00,54294.678569,5326.2446429,7636.221590909091,6901623.176136363,30.436910066666663,36.399023133333344,0.1652971236,16
2020-05-21 17:00:00,23437.732143,2278.0892857,7675.083603954546,6901662.038090909,29.904103,31.909513214285717,0.0705414855,17
2020-05-21 17:15:00,16700.2678569,1619.35000001,7696.669642863636,6901683.624181818,29.53365073333333,29.722025533333333,0.0500169534,17
2020-05-21 17:30:00,12960.5357142,1254.35357143,7713.099837681818,6901700.054363637,29.038175466666665,28.573687866666667,0.039089017,17
2020-05-21 17:45:00,9592.0714285,927.33392859,7725.534090818182,6901712.4887272725,28.658781133333328,27.826387666666665,0.0293719444666666,17
2020-05-21 18:00:00,6804.8928572,657.39107142,7734.603896090909,6901721.558454546,27.727758666666663,26.892470266666667,0.0212870691999999,18
2020-05-21 18:15:00,1796.2678571000001,173.31785714,7726.6183035625,7022693.2433125,27.694161,26.27160233333333,0.01005088592,18
2020-05-21 18:30:00,0.0,0.0,7725.142857142857,6961079.571428572,27.578023266666666,25.854665200000003,0.0015678459913333,18
2020-05-21 18:45:00,0.0,0.0,7725.142857142857,6961079.571428572,27.19961753333333,25.1958414,0.0,18
2020-05-21 19:00:00,0.0,0.0,7725.142857142857,6961079.571428572,26.84853057142857,24.62852907142857,0.0,19
2020-05-21 19:15:00,0.0,0.0,7725.142857142857,6961079.571428572,26.45617473333333,24.164711333333333,0.0,19
2020-05-21 19:30:00,0.0,0.0,7725.142857142857,6961079.571428572,26.023022466666667,23.832366933333336,0.0,19
2020-05-21 19:45:00,0.0,0.0,7725.142857142857,6961079.571428572,25.766520133333334,23.48216953333333,0.0,19
2020-05-21 20:00:00,0.0,0.0,7725.142857142857,6961079.571428572,25.5864014,23.286395266666663,0.0,20
2020-05-21 20:15:00,0.0,0.0,4916.0,6901727.090909091,25.35796506666667,23.092466200000004,0.0,20
2020-05-21 20:30:00,0.0,0.0,4916.0,6901727.090909091,25.098463733333336,22.87989926666667,0.0,20
2020-05-21 20:45:00,0.0,0.0,4916.0,6901727.090909091,24.8719178,22.620530266666663,0.0,20
2020-05-21 21:00:00,0.0,0.0,4916.0,6901727.090909091,24.680324266666663,22.335959933333328,0.0,21
2020-05-21 21:15:00,0.0,0.0,4916.0,6901727.090909091,24.478779357142855,22.165891285714284,0.0,21
2020-05-21 21:30:00,0.0,0.0,4916.0,6901727.090909091,24.406392466666663,22.096169133333333,0.0,21
2020-05-21 21:45:00,0.0,0.0,4916.0,6901727.090909091,24.369700133333332,22.03935133333333,0.0,21
2020-05-21 22:00:00,0.0,0.0,4916.0,6901727.090909091,24.26367993333333,21.819816066666665,0.0,22
2020-05-21 22:15:00,0.0,0.0,4916.0,6901727.090909091,24.19905,21.67491866666667,0.0,22
2020-05-21 22:30:00,0.0,0.0,4916.0,6901727.090909091,24.08873486666667,21.486199866666663,0.0,22
2020-05-21 22:45:00,0.0,0.0,4916.0,6901727.090909091,24.00257386666667,21.370762266666667,0.0,22
2020-05-21 23:00:00,0.0,0.0,4916.0,6901727.090909091,23.978326266666667,21.3030558,0.0,23
2020-05-21 23:15:00,0.0,0.0,4916.0,6901727.090909091,23.922380642857146,21.196879785714284,0.0,23
2020-05-21 23:30:00,0.0,0.0,4916.0,6901727.090909091,23.8922364,21.126922666666665,0.0,23
2020-05-21 23:45:00,0.0,0.0,4318.370129863636,6901727.090909091,23.856805466666664,21.1551208,0.0,23
2020-05-22 00:00:00,0.0,0.0,174.11363636363637,6901727.090909091,23.760593466666663,21.23520506666667,0.0,0
2020-05-22 00:15:00,0.0,0.0,0.0,6901727.090909091,23.6751994,21.1929544,0.0,0
2020-05-22 00:30:00,0.0,0.0,0.0,6901727.090909091,23.594093866666668,21.1975178,0.0,0
2020-05-22 00:45:00,0.0,0.0,0.0,6901727.090909091,23.48329066666667,21.23848886666666,0.0,0
2020-05-22 01:00:00,0.0,0.0,0.0,6901727.090909091,23.470836,21.835551714285717,0.0,1
2020-05-22 01:15:00,0.0,0.0,0.0,6901727.090909091,23.52625706666667,22.2376994,0.0,1
2020-05-22 01:30:00,0.0,0.0,0.0,6901727.090909091,23.54151806666667,22.084086133333333,0.0,1
2020-05-22 01:45:00,0.0,0.0,0.0,6901727.090909091,23.4903992,22.2411336,0.0,1
2020-05-22 02:00:00,0.0,0.0,0.0,6901727.090909091,23.441861933333332,22.392478466666663,0.0,2
2020-05-22 02:15:00,0.0,0.0,0.0,6901727.090909091,23.4516622,22.4551962,0.0,2
2020-05-22 02:30:00,0.0,0.0,0.0,6901727.090909091,23.410870333333328,22.287416466666667,0.0,2
2020-05-22 02:45:00,0.0,0.0,0.0,6901727.090909091,23.41301192857143,22.12250857142857,0.0,2
2020-05-22 03:00:00,0.0,0.0,0.0,6901727.090909091,23.297208666666663,21.8402384,0.0,3
2020-05-22 03:15:00,0.0,0.0,0.0,6901727.090909091,23.0816204,21.3520304,0.0,3
2020-05-22 03:30:00,0.0,0.0,0.0,6901727.090909091,23.0801798,21.29458413333333,0.0,3
2020-05-22 03:45:00,0.0,0.0,0.0,6901727.090909091,23.0092528,21.33285306666667,0.0,3
2020-05-22 04:00:00,0.0,0.0,0.0,6901727.090909091,22.94258413333333,21.267515133333337,0.0,4
2020-05-22 04:15:00,0.0,0.0,0.0,6901727.090909091,23.023907466666664,21.393129333333327,0.0,4
2020-05-22 04:30:00,0.0,0.0,0.0,6901727.090909091,22.980336533333336,21.45325513333333,0.0,4
2020-05-22 04:45:00,0.0,0.0,0.0,6901727.090909091,22.941425857142857,21.422938714285717,0.0,4
2020-05-22 05:00:00,0.0,0.0,0.0,6901727.090909091,22.9109844,21.4030904,0.0,5
2020-05-22 05:15:00,0.0,0.0,0.0,6901727.090909091,22.858017933333333,21.447070266666667,0.0,5
2020-05-22 05:30:00,0.0,0.0,0.0,6901727.090909091,22.8197834,21.408598,0.0,5
2020-05-22 05:45:00,0.0,0.0,0.0,6901727.090909091,22.802852266666665,21.3380066,0.0010673070493333,5
2020-05-22 06:00:00,4856.4285715,469.10892858,1.236201298772727,6901728.327181819,22.815523266666663,21.6110514,0.0168548558266666,6
2020-05-22 06:15:00,12535.9285715,1213.09821432,11.232142856818182,6901738.32309091,22.981634533333327,22.203200133333333,0.0403607207333333,6
2020-05-22 06:30:00,19705.7321429,1913.49821429,28.32224026,6901755.413136363,23.218327,22.82350866666667,0.0646610821333333,6
2020-05-22 06:45:00,26140.249999,2541.9982144,53.88068181772728,6901780.971590909,23.366936642857144,23.907782357142853,0.0858986049285714,6
2020-05-22 07:00:00,35307.446429,3448.6339286,85.97483766227273,6901813.065727273,23.4338724,24.7448954,0.1108917472,7
2020-05-22 07:15:00,77813.892857,7642.842857,145.88068182272727,6901872.971636363,23.82504073333333,28.026749666666667,0.2790037753333333,7
2020-05-22 07:30:00,99356.071428,9752.8982143,249.76136363636363,6901976.852227273,24.3803284,32.1630228,0.3559949986666666,7
2020-05-22 07:45:00,96299.428574,9451.6857143,359.4326298727273,6902086.523499999,24.829638666666668,33.83913526666666,0.3454415426666666,7
2020-05-22 08:00:00,110637.535714,10847.4267856,476.54545454545456,6902203.636318183,25.088962666666667,35.562813133333336,0.3929178906666667,8
2020-05-22 08:15:00,103632.560714,10159.721428500001,603.7017857181818,6902330.792681819,25.26090906666667,37.18839533333334,0.3585062726666666,8
2020-05-22 08:30:00,57482.214285,5637.3714286,683.3149350636363,6902410.405863636,25.14924185714285,32.83658064285714,0.1884618071428571,8
2020-05-22 08:45:00,84887.488096,8338.4535713,760.4943181818181,6902487.585272727,25.312744200000004,32.38037546666667,0.2670940773333334,8
2020-05-22 09:00:00,112328.171429,11014.1603572,870.28814935,6902597.379090909,25.96112293333333,35.6540122,0.3730011899999999,9
2020-05-22 09:15:00,124451.410714,12195.8017857,1004.0262445954545,6902730.662590909,26.405902066666663,37.5282734,0.3860812566666666,9
2020-05-22 09:30:00,141311.964286,13842.8035715,1153.0592533181818,6902880.15009091,26.92924806666667,39.8739748,0.4385864393333333,9
2020-05-22 09:45:00,118421.642858,11609.8067857,1292.4391234090908,6903019.5105,27.16653653333333,39.336533733333326,0.3759219506666666,9
